model,scope,k,aic,rmse_to_llm,r2_to_llm,r2_to_truth,rmse_vs_truth,bias_vs_truth,aic_weight,base,LLM_model,w_img,rebased_RMSE
Combo_Oracle,overall,0.0,-797.5643879715769,0.0700498631358811,0.909046761876761,0.9952034394394936,0.0145817146503145,3.256654205567126e-17,6.304776279738545e-13,base,GPT-5 Mini,0.022799054866946736,0.20896087197308974
LLM(Combined),overall,,,0.0,1.0,0.8901500184204894,0.0697820338928924,-0.036419470088376,,base,GPT-5 Mini,,1.0
EmpiricalLinear,overall,2.0,-524.2114918657512,0.1719236195979654,0.2619604959832152,0.1684359021060336,0.1919956966209012,-0.101507388518172,0.5370613007848416,base,microsoft_phi-4-multimodal-instruct,0.14929566064813854,0.8712055691485228
Combo_NonOracle,overall,0.0,-523.9144566725512,0.1744038796145738,0.240512204384129,0.1131005183832096,0.1982808763549174,-0.1086662461286247,0.4629386989087418,base,microsoft_phi-4-multimodal-instruct,0.05021112624740858,0.8997253937266025
Equal,overall,0.0,-481.6407211414949,0.2007953456465894,-0.0067364661007891,0.052952683364314,0.2048941071789685,-0.0761689999999999,3.061247556209351e-10,base,microsoft_phi-4-multimodal-instruct,0.5,0.9297337930052287
Combo_Oracle,overall,0.0,-467.72905926174735,0.2103259383309325,-0.1045723981030708,0.3647867781125732,0.1678044191488301,0.0,2.9175577230618253e-13,base,microsoft_phi-4-multimodal-instruct,0.13808425430146526,0.7614344855804382
LLM(Combined),overall,,,0.0,1.0,-0.0956061080956565,0.2203793265561298,-0.1205273333333333,,base,microsoft_phi-4-multimodal-instruct,,1.0
EmpiricalLinear,overall,2.0,-699.2756394737405,0.0959189100316846,0.8510822251865722,0.615754351009733,0.1305112978353856,-0.1020029518618046,0.7461206749627745,base,mistralai_mistral-small-3.2-24b-instruct,0.2744951184559452,0.8497446234353658
Combo_NonOracle,overall,0.0,-697.1195827910185,0.0979075177121158,0.8448434379894953,0.6295370570386258,0.1281492342469261,-0.0992244033455449,0.2538793130034262,base,mistralai_mistral-small-3.2-24b-instruct,0.1908650732488337,0.834365488695341
Equal,overall,0.0,-663.3902822453978,0.109558027250558,0.8057207245071791,0.4919227772672393,0.1500750483965422,-0.1094951904761904,1.2033799236058129e-08,base,mistralai_mistral-small-3.2-24b-instruct,0.5,0.9771220392552714
Combo_Oracle,overall,0.0,-540.7288384057327,0.1648977883835758,0.5598834196065483,0.8348851457141275,0.0855532873908066,-1.0658141036401501e-16,2.7848939442972097e-35,base,mistralai_mistral-small-3.2-24b-instruct,0.29495599431883396,0.557027990551848
LLM(Combined),overall,,,0.0,1.0,0.467852400097999,0.1535888480326615,-0.1221273333333333,,base,mistralai_mistral-small-3.2-24b-instruct,,1.0
EmpiricalLinear,overall,2.0,-827.3986195144131,0.0625787990324242,0.9110975278521124,0.9288108694218824,0.0561759562235671,0.0075758906477408,0.9314361515490346,base,anthropic_claude-3.7-sonnet,0.20714117134235568,1.0425573665279118
Combo_Oracle,overall,0.0,-822.1795535942739,0.0645317123219709,0.90546213994175,0.9296459435061256,0.0558455022017751,2.338869838543663e-16,0.0685247287607677,base,anthropic_claude-3.7-sonnet,0.15144254370714783,1.0364245421333091
Combo_NonOracle,overall,0.0,-807.2429055201118,0.0678259994264688,0.8955636240235744,0.9276516235926532,0.0566314946475254,-0.0024273914145522,3.9119690196773896e-05,base,anthropic_claude-3.7-sonnet,0.05292818990926618,1.0510116051659537
Equal,overall,0.0,-758.0979788929166,0.0798988944437489,0.8550757940896542,0.8460300436137868,0.0826155165409824,0.0265726666666666,8.331250310154565e-16,base,anthropic_claude-3.7-sonnet,0.5,1.5332434220883924
LLM(Combined),overall,,,0.0,1.0,0.9345041524596052,0.0538828442703859,-0.0046606666666666,,base,anthropic_claude-3.7-sonnet,,1.0
Equal,overall,0.0,-590.9271758044675,0.1394907130985189,-0.0906778231216876,0.1186131102132908,0.1976637008284151,-0.0356428888888888,0.7932265173935636,base,gemma-3-4b-it,0.5,0.9126724006759654
EmpiricalLinear,overall,2.0,-588.231935586965,0.1388853575503854,-0.0812318148570445,0.1483912459386924,0.1942959230174069,-0.0377662497335039,0.2061262238420617,base,gemma-3-4b-it,0.43157316097989057,0.8971223636846806
Combo_NonOracle,overall,0.0,-576.7015130278323,0.1462645403255353,-0.1991789459338666,0.1927155718606066,0.1891720267787887,-0.0452694032714018,0.0006461506737311,base,gemma-3-4b-it,0.18977861127679344,0.8734638029003023
Combo_Oracle,overall,0.0,-563.9647243785718,0.1526080491778771,-0.3054516008785275,0.2272730201163045,0.1850787966683208,1.1842378929335005e-17,1.1080906433157837e-06,base,gemma-3-4b-it,0.057688846588760764,0.8545641357596837
LLM(Combined),overall,,,0.0,1.0,-0.0581244533203857,0.2165768359841019,-0.0358522222444444,,base,gemma-3-4b-it,,1.0
